id,content,heritage_id,title,type,rx_time,region_code,project_num,latitude,longitude,region
333,"申报地区或单位：四川省
　　
　　木偶戏古称“傀儡戏”、“傀儡子”，是由艺人操作木偶表演故事的一种戏曲形式。
　　中国的木偶戏兴起于汉代，至唐代有了新的发展和提高，能用木偶演出歌舞戏。宋代是我国木偶戏发展的一个重要时期，木偶的制作工艺和操纵技艺进一步成熟。随着社会经济的发展，明代木偶戏已流行全国各地，经济发达的南方各省区木偶戏更为繁荣，故有“南方好傀儡”之说。清代以后木偶戏进入全盛时期，不仅流行范围广，而且演出的声腔也日益增多，出现了辽西木偶戏、漳州布袋木偶戏、泉州提线木偶戏、晋江布袋木偶戏、邵阳布袋木偶戏、高州木偶戏、潮州铁枝木偶戏、川北大木偶戏、石阡木偶戏、阳提线木偶戏、泰顺药发木偶戏、临高人偶戏等分支。就演出形式而言，可概括为提线木偶、杖头木偶、布袋木偶、铁枝木偶、药发木偶五种。
　　木偶艺术精美绝伦，令人叹为观止。除了艺人的精彩表演外，完美的偶人造型艺术和操作装备也是吸引广大观众的一个重要方面。造型艺术重在木偶的雕刻和设计，就一般情况而言，提线木偶造型较高，多在2.2尺左右。关键部位均缀以提线，最多可达三十多条，至少也有十余条，如进行特技表演还须根据需要增加若干辅助提线。木偶人表演各种舞蹈身段及武打技艺的水准，完全取决于艺人的操作技巧，这是提线木偶表演艺术水平高低的关键。杖头木偶高于提线木偶，一般偶高3尺左右，装有三条操作线，两条牵动双手，一条支配头部与身躯表演。布袋木偶造型最小，仅有7寸左右，靠艺人两手托举表演，操作技艺特别，不同于提线和杖头木偶。
　　中华人民共和国成立以后，木偶戏的表演更加丰富多彩。除了演出传统的戏曲节目外，还表演话剧、歌舞剧、连续剧，甚至出演广告等。与此同时，木偶戏也面临着与其他艺术形式的激烈竞争。传统的木偶戏蕴藏着各地、各民族人民的思想、道德和审美意识，应加以扶持和保护。
　　川北大木偶为世界稀有的木偶剧种。其偶身高大，酷似真人，五官灵动，四肢灵活，能基本完成人所能完成的一切动作，还能完成人所不能完成的一些其他动作。被苏联世界著名木偶艺术家奥布拉兹佐夫誉为世界上罕见的木偶艺术“中华民族艺术的冠冕”。(见《木偶论》)川北大木偶的起源向有二说。一说是清初湖广移民传入；一说是远古木偶艺术文化的遗存。(见《列子•汤问》、《张鲁传》)这两种说法都因木偶艺术向来被统治者认为是雕虫小技，而不见经传，从而缺乏有力的史料证据。但从现今遗下的旧木偶头像中有“咸丰五年”的字样，上溯应该不低于200～300年。
　　清末民初，曾广泛流传于四川北部地区，到20世纪40年代，就仅存于四川南充市仪陇县马鞍场的“福祥班”了，现经四川省人民政府、南充市人民政府的多方扶持，成立了“四川省大木偶剧院”，并搬迁至南充市，川北大木偶就仅存于四川省大木偶剧院内了。
　　川北大木偶传承了最古老的木偶艺术，从其表演的特点及其本身，都能管窥出古时木偶艺术的精彩，特别是其惟一性，更使川北大木偶的保护和传承，弥足珍贵，具有很高的价值。",13436,木偶戏（川北大木偶戏）,传统戏剧,2006(第一批),510000,Ⅳ-092_01_510000,28.326742,104.557271,
338,,13453,木偶戏（中型杖头木偶戏）,传统戏剧,2014(第四批),510000,Ⅳ-092_04_511025,28.326742,104.557271,
342,,13575,阳戏（射箭提阳戏）,传统戏剧,2014(第四批),510000,Ⅳ-157_04_510800,28.326742,104.557271,
336,"申报地区或单位：四川省青神县
　　
　　青神竹编是流传在四川省眉山市青神县的一种古老民间工艺，用人工将粗细不同的竹片、篾条编织成各种生产生活用品，在当地应用极广。
　　青神竹编历史悠久，源远流长。青神先民用竹篾编“箕”养蚕，初步形成一套竹编技艺。唐代张武率县民编竹篓填石拦“鸿化堰”，提水灌溉农田，使竹编得到更大发展。明代青神竹编应用更广，青神人余承勋进京考取进士后授职翰林院修撰，他所用的书箱、膳食盒等均以竹丝编织而成。
　　入清以后，青神精美的竹编宫扇声誉鹊起，被清廷列为贡品。民国时，青神竹编继续传承发展，县人曾编成细竹丝斗笠，写上“抗战到底”的字样，用以慰劳抗日将士。新中国成立后，青神竹编进一步发展创新，编织出名人字画、人物山水、花鸟虫鱼等多种精美的艺术品，用薄如蝉翼、细如发丝的竹丝编成的《中国百帝图》、《清明上河图》等，曾多次荣获国际国内金奖。
　　目前青神竹编已陷入濒危境地，究其原因，一是环境恶化，竹节变短，韧性减弱，原材料出现问题；二是人们的消费观念发生很大改变，不少竹编制品为工业制品所取代；三是老艺人年事已高，年轻人不愿传承，导致这一民间手工艺后继乏人。在此情势下，有必要迅速制订一套可行的方案，对青神竹编进行抢救保护。",14079,竹编（青神竹编）,传统美术,2008(第二批),510000,Ⅶ-051_02_511425,28.326742,104.557271,
328,"申报地区或单位：四川省安岳县
　　
　　石雕亦称“石刻”，是以石材为原料的一种传统手工雕刻技艺。中国的石雕艺术有着悠久的历史，千百年来承沿不绝，流传至今，显示出传统民间工艺的精湛技术、巧妙构思和丰沛创造力。石雕创作一般在大理石、花岗岩、青石、砂石等天然石质材料上进行，在此过程中需运用圆雕、浮雕、透雕和线刻等一系列纯熟的民间雕刻技法。由于这些石质材料得诸自然，能够长期保存，因此石雕技艺多用来制作大型雕塑和装饰性雕塑。按照用途，石雕制品主要可分为三类：一是建筑构件和装饰品，如台基、牌坊、石狮等；二是神佛像，如山西云冈石窟、河南龙门石窟的造像等；三是既可欣赏又具实用性的生活用品，如案头摆件、砚台等。传统石雕以斧、锤、凿等为工具，近代开始采用甘油火药及简单机械等一些较为先进的用具。随着社会的发展，石雕工艺日臻完善，相关制品作为独特的商品在市场上广泛流通，别具艺术魅力。
　　安岳石刻是四川省安岳地区流传的一种传统雕刻艺术。安岳历史悠久，人文荟萃，以摩崖造像闻名遐迩。当地的摩崖造像始于南北朝而盛于唐宋，以佛教造像为主，亦有道教造像，境内现有古代石刻遗存五百余处、造像十万余尊。安岳石刻继承和延续古代的摩崖造像艺术传统并加以发扬光大，它有圆雕、塔雕、壁雕、碑刻等技艺形式，刻工精细，刀法娴熟，匠心独运，人物形象生动而富有情趣，显示了高超的工艺水平。",14119,石雕（安岳石刻）,传统美术,2008(第二批),510000,Ⅶ-056_02_512021,28.326742,104.557271,
339,"申报地区或单位：四川省汶川县
　　
　　羌族刺绣是流行于四川等地羌民族聚居区的一种传统刺绣艺术，它有着悠久的历史。明清时期，羌族挑花刺绣在羌族地区已十分盛行。劳动之余，羌族妇女挑针走线，信手为绣，在实践中创造出了富于民族特色的羌族刺绣。羌绣针法以精巧细致的架花（挑花）为主，此外还有织字（提花）、纳花（扎花）、撇花（平绣花）、勾花（链子扣）等多种。这些针法各有特色，如纳花独具明丽清秀的效果，勾花则显得粗犷豪放等。羌绣多以花草蔬果、飞禽走兽为题材，也可表现人物，所绣内容无不精致秀丽，栩栩如生，充满吉祥寓意，反映出羌族民众对美好生活的憧憬。羌绣制品以花围腰和云云鞋最为著名，所绣图案多呈几何形状，构图严谨，组织匀整，装饰性极强。其色彩爽丽明快，以黑白为多，而挑花和纳花上的设色绚丽夺目，宛若五彩霓虹。羌绣既美观又实用，以绣样装饰的部位均系服饰穿戴用品易于破损之处，密密麻麻的针脚增强了衣物的耐磨性，可见羌族人民在工艺设计上的睿智匠心。",14181,羌族刺绣,传统美术,2008(第二批),510000,Ⅶ-076_02_513221,28.326742,104.557271,
344,"申报地区或单位：四川省广元市
　　
　　民间绣活又名“针绣”、“扎花”、“绣花”，由于多系妇女所为，又习称“女红”。它是一种传统的民间工艺，运作时以针穿引彩线在织物上刺缀，使绣迹形成特定的纹样或文字。民间绣活制成品是民俗活动中不可缺少的礼品和装饰物，它历史悠久，与普通百姓的日常生活关系密切，自古以来中国民间即流传有“谁家女儿巧，要看针线好”的说法。民间绣活题材广泛，文化内涵丰富，流传地域遍布大江南北、长城内外。在江苏、浙江、湖南、广东、四川、北京等地，民间绣活得到创造性的发展，形成了各不相同的地域风格。
　　麻柳刺绣俗称“扎花”，是流行于四川省广元市朝天区一带的民间刺绣艺术。麻柳刺绣与生活习俗关系密切，广元有“谁家女儿巧，要看针线好”的说法，当地的姑娘六七岁就开始学习刺绣，主要是绣制帐帘、枕套、围腰、手巾、花鞋等日常生活用品。过去麻柳刺绣多以黑、白、红三色土布和彩色土线为材料，现在则改用白布或其他纯色布料，绣线也更加多样。麻柳刺绣有“全挑”、“全绣”、“半挑半绣”等多种绣法，绣制时不用底稿，而是通过“数底布的丝线”来确定刺绣图案的大小和位置，这就保证了绣样线条的均匀整齐。麻柳刺绣色彩明艳，题材丰富，内容涉及花鸟兽虫、耕种收割、婚嫁礼仪等许多方面。其构图方式可分为连贯式和分段式两种，无论是单独使用还是交替使用，都能巧妙组合，洋溢出浓郁的乡土气息，带有很强的装饰感和鲜明的羌绣特色。
　　",14185,民间绣活（麻柳刺绣）,传统美术,2008(第二批),510000,Ⅶ-077_02_510800,28.326742,104.557271,
346,"申报地区或单位：四川省成都市
　　
　　糖塑是传统中国民间塑作的一个特殊种类，主要是利用食糖可塑的特性将之制作成形。与西方雕塑不同，中国民间塑作包含了绘画、雕塑、刻印、装饰等丰富的造型因素，更多地体现出自身传统的美学旨趣和技艺特色。糖塑多以俗称“糖稀”的麦芽饴糖和玉米糖为原料，综合采用捏、堆、贴、剪、吹、搓、拽、按、浇、拉等制作手段和绘、染、刻、划、点、戳、印、插、缀等装饰手法完成作品的塑造。糖塑制品既可欣赏娱玩，又可直接食用。在中国民间，糖塑遍布南北各地，有着广泛的群众基础，与民俗生活息息相关。
　　成都糖画俗称“倒糖饼儿”、“糖粑粑儿”、“糖灯影儿”，是流行于四川省成都地区的一种兼具雕塑性和绘画性的民间艺术。成都糖画历史悠久，据《本草纲目》记载：“以白砂糖煎化，模印成人物狮象之形者为飨糖，《后汉书》注所谓猊糖是也。”以熔糖为原料的糖画即由“飨糖”演变而来，它在发展过程中不断吸收皮影、剪纸等民间艺术的表现手法，逐渐形成以块面、线条为造型特点的民间特种造型艺术。成都糖画多以花鸟鱼虫、飞禽走兽及戏剧人物为题材，其成品既是甜美的糖食，又是可供观赏的艺术品，可谓“观之若画，食之有味”。成都糖画含容了人们的祈福愿望和审美理想，其制品深受少年儿童的喜爱，因而在成都地区的城乡庙会、集市等群众文化活动场合都可以见到糖画的影子。",14207,糖塑（成都糖画）,传统美术,2008(第二批),510000,Ⅶ-088_02_510100,28.326742,104.557271,
340,"申报地区或单位：四川省成都市
　　
　　成都有“天府之国”的美称，手工织锦技艺在这片土地上已延续了两千多年。所谓蜀锦即是指四川成都地区制造的花锦，最早的文字记载见于春秋秦国的惠文王年间。战国时期，蜀锦已成为重要的贸易品。它兴于秦汉，盛于唐宋，衰于明末，清代中晚期得以恢复，近代再次陷入危机。中华人民共和国成立后,蜀锦曾一度辉煌，但随着工业化的进展，手工织机逐渐被现代织机所取代，呈现出萎缩和衰退的趋势。
　　与花楼织机融合在一起的蜀锦织造技艺，从纹样设计、挑花结本到挽花工、织工合作生产，一直秉承古老的传统。其后替代传统织锦的有梭机械织机，其技艺原理与之相同。
　　蜀锦是成都的标志性技艺，成都以盛产锦而获得“锦城”、“锦官城”的美名。岷江环绕成都，蜀锦濯于江水，故岷江又称“锦江”。蜀锦植根于蜀文化，有着鲜明的地域特色。早在秦汉三国时期，蜀锦已走出四川，进入少数民族地区，为经济发展、社会稳定和民族团结作出了贡献。它在举世闻名的南北“丝绸之路”中作为文化交流及贸易的载体见证了历史，具有独特的文化价值。采取切实措施确保蜀锦的传承是当务之急，希望有关方面对此加以重视。",14280,蜀锦织造技艺,传统技艺,2006(第一批),510000,Ⅷ-016_01_510100,28.326742,104.557271,
343,"申报地区或单位：四川省珙县
　　
　　蜡染是中华民族古老的民间传统印染工艺之一，早在秦汉时代，苗族人民就已掌握了蜡染技术。珙县苗族蜡染在四川苗族蜡染中独树一帜，清光绪《珙县志》记载：罗渡苗民取蜡熔而绘于布，染后煮布洗蜡，成蜡染 裙。
　　珙县苗族蜡染以蓝白两色为主调，也常与挑花、补花相结合，一般是先染后绣，色调丰富，层次分明，既朴实也艳丽。图纹中自然纹与几何纹居多，有的继承于传统，有的源自于生活，往往一纹多义。蜡染构图饱满，造型生动，对称均衡，注重图纹组合和视觉顺序的总体效果。主题一般居中，着重突出图纹的完整性、和谐性，简洁明快，密不觉繁复，简不觉单薄。即使在长达丈余的百褶裙上连锁式的构图，由于点线穿插，曲直并存，疏密交错也不觉板俗，富有韵律变化和节奏感。图案精美，线条流畅，清新如淡云蓝空的互托，明快如高山流水的旋律，古朴中包含粗犷，简略中蕴藏典雅，具有鲜明的民族风格。珙县地区的苗族同胞常将蜡染成品做衣饰、百褶裙、围腰、卧单、枕巾、帐沿、门帘、包单、蚊帐等，是苗族人民生活中不可缺少的民间手工艺。
　　2006年，罗渡苗族乡以苗族蜡染为特色，创建了“四川省民间艺术之乡”。2008年，珙县罗渡苗族乡被文化部命名为“中国民间文化艺术之乡”。",14302,蜡染技艺（苗族蜡染技艺）,传统技艺,2011(第三批),510000,Ⅷ-025_03_511526,28.326742,104.557271,
345,"申报地区或单位：四川省自贡市
　　
　　四川省自贡市的白族扎染技艺流传于巴蜀地区，它起源于秦汉时期，至唐代得到普遍运用，称为“绞缬”。自贡扎染最早采用纯棉制作，发展至今，棉、麻、丝、缎等各类纯天然织物和皮革均可制作。
　　自贡扎染以古代传统工艺为基础，经历代民间工匠不断探索和总结，整理出绞、缝、扎、捆、撮、叠、缚、夹等数十种扎染手法，形成一套独特的制作技艺。染色也从单色的简单浸染演变成复色的多次浸染，制成的扎染品色彩斑斓，扎痕耐久，纹样从中心向四周呈辐射状分布，显示出奇异的艺术效果。自贡扎染以针代笔，扎缬染色，使几何图案及包括人物、动物、花鸟、书法等在内的写意图案若隐若现地呈显在扎染品上，手法出神入化，极具地方特色。
　　随着社会的变迁，纺织印花的机械化生产得到普及，大大冲击了手工印染行业。在此情况下，自贡扎染技艺逐渐失去生存和发展空间，艺人大量减少，生产实践陷于停滞，现已处于濒危状态，如不及时加以抢救，势必迅速走向消亡。",14305,扎染技艺（自贡扎染技艺）,传统技艺,2008(第二批),510000,Ⅷ-026_02_510300,28.326742,104.557271,
347,"申报地区或单位：四川省布拖县
　　
　　我国许多少数民族都有佩戴首饰的习俗，其中尤以苗族、彝族最为突出，主要分布于贵州、湖南等省。苗族制作和佩戴首饰的历史悠久。唐代诗人刘禹锡贬官至湘西，曾赋诗描述苗族佩戴“银钏金钗”的状况。宋代洪迈《容斋随笔》称苗族首饰以银、锡为之，长一尺余。明代《黔记》则谓贵州苗族“未娶者以银环饰耳，号曰马郎，婚则脱之”，而黎平“富者以金银耳珥，多者至五六，如联环”。苗族银饰品种很多，包括项圈、银钏、银冠、银花、银腰链、银铃、银耳环和耳坠、银压领和披肩及银戒指和纽扣等等。
　　彝族主要分布在四川、云南等省，其银饰品种也相当丰富，有凤冠、戒指、耳坠和耳环、项圈、银镯、银链、银纽扣等。彝族对襟衣服多用银排纽扣，其中以银虎褂扣最为著名，其造型为虎形，象征威严庄重、吉祥幸福，每逢女儿出嫁，母亲即以银扣钉在嫁衣上，祈求女儿万事如意。
　　随着社会生活的变迁，一些少数民族的服饰、习俗逐渐现代化，原有的文化特色正在失落。因此，保护、继承少数民族银饰制作技艺对于振兴民族文化、维系民族精神具有不容低估的意义。
　　四川省布拖县素有彝族银饰之乡的美称。布拖彝族银饰按照用途可分为酒具、餐具、首饰等多种。其中酒具包括银酒杯、银酒壶等，餐具包括银碗、银筷子、银盘子等；银首饰品种繁多，包括耳环、手镯、纽扣、戒指、胸牌、领饰、耳链、耳坠、头饰等。这些银饰制品采用錾刻、镂空、镶嵌、吊缀等多种手法制作而成，形式多样，形态各异。
　　布拖彝族自古喜爱银饰制品。他们制作的银首饰高贵典雅，实现了服饰、银饰与人体的完美结合。古朴大方、光彩夺目、巧夺天工的银饰制品体现着鲜明的彝族文化传统和独特的审美情趣，具有民族学、文化学、工艺美术等方面的研究价值。保护、利用布拖彝族银饰民间工艺，对于弘扬民族文化，调整少数民族地区产业结构，促进当地社会经济的全面进步具有重要的意义。
　　",14332,银饰制作技艺（彝族银饰制作技艺）,传统技艺,2008(第二批),510000,Ⅷ-040_02_513429,28.326742,104.557271,
348,"申报地区或单位：四川省自贡市
　　
　　灯会是中国民间传统的群众性节庆活动，它流行于全国各地，在海外华人聚居区也颇为盛行。灯会多出现在元宵节期间，也有些地方在农历七月十五举行灯会，不同地区的灯会特色各不相同。
“元宵节”也称“灯节”，元宵燃灯的风俗起自汉代，唐宋时得到进一步发展，明清时期各地灯会活动已经达于鼎盛。按照传统习俗，正月十五月圆之夜，人们要张挂和燃点各式各样的彩灯，同时举行观灯、赏灯、赛灯等庆祝活动，以祈阖家团圆、人寿年丰。以灯会为中心，各地形成了猜灯谜、吃元宵、走百病等一系列富有特色的元宵节俗。
　　随着时间的推移，元宵节的活动日益丰富，不少地方在元宵节庆中增加了耍龙灯、耍狮子、踩高跷、划旱船扭秧歌、打太平鼓、抬阁等传统民俗表演，使灯会显得更加热闹红火。
　　自贡位于四川盆地南部，沱江流域釜溪河河畔。自贡灯会历史悠久，早在唐宋年间这里就有了新年燃灯的习俗，清中叶以来，自贡的“狮灯场市”、“灯竿节”、“提灯会”、“瞒天过海”、“牛儿灯会”等会节活动相沿不绝，显示出浓郁的地方风情。随着社会的变迁和科技的发展，现代自贡灯会变得比以往任何时期都更加繁荣兴盛。从1964年到2006年春节，自贡已成功举办了19届灯会。
　　自贡灯会以元宵节灯会最为著名，场面宏大，灯彩丰富异常。按类型分，自贡元宵灯彩主要包括工艺灯、座灯、组灯等几种。其中以组灯最具特色，它多表现优秀民间传统、古典名著、神话故事等题材内容，具有大型、群体、联动的特点，成为中华民族彩灯文化中的一枝奇葩。自贡灯彩构思巧妙，制作精细，用料独特，瓷器餐具、玻璃瓶、蚕茧、细竹篾、扎染、丝绸等均可用为制作灯彩的原材料。传统制作技艺与现代科学技术相结合，制成的灯彩五光十色，令人目不暇接，呈现出绚丽多姿的面貌，将自贡灯会推向了更高的艺术境界。
　　",15112,灯会（自贡灯会）,民俗,2008(第二批),510000,Ⅹ-081_02_510300,28.326742,104.557271,
377,"申报地区或单位：四川省白玉县
　　
　　藏族金属锻造技艺所生产的产品种类很多，主要有佛像、各种法器（如转轮、密宗金刚杵）、香炉等，而尤以藏族刀具最为著名也最为常见。
　　藏族腰刀刀面净光，刀刃锋利无比；刀把（柄）用牛角、硬木（如枣木）制成，并缠以铜丝、银丝；顶端箍铜皮，并镶以黄铜或錾刻图案。刀鞘也十分讲究，上刻龙凤、虎狮、花卉鸟禽等图案，有的还缀以宝石和玛瑙，风格华贵富丽。藏刀既是藏族人民生活的必需品，又是著名的藏族手工艺品，深受艺术收藏家、鉴赏家喜爱。
　　藏族金属锻造技艺历史悠久，风格独特，工艺精湛，其传统产品与藏族人民的生产、生活和宗教信仰紧密联系在一起，具有鲜明的民族性和地域性。藏刀具有生产、生活、自卫、装饰等功能，它是藏族众多工艺品中最具代表性的品种，更是藏
　　族文化的重要组成部分。
　　四川省甘孜藏族自治州的白玉县以金属手工艺闻名遐迩，有“手工艺之乡”的美誉，当地生产的藏刀人称“白玉藏刀”，向为广大藏民所喜爱。白玉县藏刀生产较为集中，主要分布于河坡、热加两乡。据统计，全县现在从事手工艺生产的专业户有407户，从业人员634人，其中仅河坡乡就有专业户192户，从业人员264人。
　　白玉县河坡乡的金属手工艺品主要可分五类，而以藏刀为主。藏刀主要包括男式长腰刀、中长腰刀、吊刀，女式吊刀、刺刀、格萨尔刀等。白玉县藏刀生产的历史悠久，最早可追溯到公元7世纪唐代初期，至今已有一千三百多年的历史。宋代岭•格萨尔王时期，河坡的金属手工产业以生产兵器为主，有“格萨尔兵器库”之称。元明清三代以来，在甘孜呷拖寺的建造过程中，汉藏民间工艺文化互相交流，河坡乡金属手工技艺得到很大的发展，并从制作传统兵器转为制造生活用品。除藏刀外，还生产马具（马鞍、马镫等）、佛具（酥油灯、净水碗、净水瓶等）、生活用具（银碗等）和饰品（打火链、耳环、头花、腰带、项链等）等。
　　西藏自治区拉孜县的藏刀主要产于拉孜雪村，人称“拉孜雪刀”，至今已有一千多年的历史。拉孜地区锻制的藏刀有长刀、短刀和小刀三种。长刀最长可达一米，短刀长约四十厘米左右，小刀仅长十几厘米。藏刀的一般制作工艺由冶炼、模具翻铸、敲抠大形、刻花镶嵌、焊接组合、加固、锉磨整形、精雕细刻及抛光等环节组成。拉孜藏刀系以钢材锻制而成，加工精细，刀面净光，刀刃锋利。刀把以牛角或木料制成，缠以银丝或铜丝，高档的刀把顶端包镶铜皮，有的还镶以银饰。刀鞘也十分考究，往往包银或包铜，并錾刻花卉、动物图案，甚至还会镶嵌珠宝或镀金，显得华丽异常。
　　青海省玉树藏族自治州的安冲藏刀以造型精美、性能良好而闻名，它以金、银、铜等金属为主要制作材料，以牛角、牛骨为装饰材料。安冲藏刀分男式和女式两种。在造型上，女式藏刀大多呈月牙形，做工玲珑细致，造型美观，刀鞘上錾刻龙凤、花卉、佛教八宝中的法轮等图案，并镶嵌有珊瑚、绿松石、玛瑙等。男式安冲藏刀造型与普通刀相同，镀金镶银，刀刃如霜，锋利无比，藏族人民称之为“三用刀”，意指此刀一可用于割食牛羊肉，二可用于抵御野兽和防身，三可用于腰间佩饰，增添英豪之气。安冲藏刀不仅闻名于青海、西藏和四川、甘肃等藏区，而且还驰誉世界，国内外游客都将其视为不可多得的宝物，悉心收集并珍藏。",14520,藏族金属锻造技艺（藏族锻铜技艺）,传统技艺,2008(第二批),510000,Ⅷ-120_02_513331,28.326742,104.557271,
384,"申报地区或单位：四川省成都市青羊区
　　
　　成都金银器制作在秦汉时代就颇为发达，至清代中叶已形成一定规模，其中银花丝制作技艺最为突出，已有两千多年的历史。银花丝技艺以花丝平填著称，做工精湛，造型别致，显示出浓郁的民族特色和独特的地方风格。银花丝产品主要有瓶、盘、薰、鼎、盒等传统摆件及钗、环、镯等饰品，近年又开发出了“银丝画”等新品种。成都银花丝制作技艺以白银为材料，综合运用花丝和錾刻、填丝、垒丝、穿丝、搓丝、焊接等技艺，按照设计要求精心制作出各种手工艺品，其成品具有很高的艺术和收藏价值。",14525,成都银花丝制作技艺,传统技艺,2008(第二批),510000,Ⅷ-121_02_510105,28.326742,104.557271,
349,"申报地区或单位：四川省成都市
　　
　　成都漆艺是我国最早的漆艺之一，现存于成都市青羊区。成都漆器又称卤漆，发轫于商周时期，金沙遗址出土的漆器残片现在依然文饰斑斓、色彩亮丽。到战国、秦汉时期，成都漆艺趋于兴盛，正如《史记》所言：“木器髹者千枚”、“漆千斗”。扬雄《蜀都赋》中亦称：“雕镂器，百伎千工。”在唐宋元明清几代，成都漆艺不断发展，对我国其他漆艺流派产生了较大影响。
　　成都漆艺工序繁多、制作细致、耗时久长，尤以雕嵌填彩、雕填影花、雕锡丝光、拉刀针刻、隐花变涂等极富地域特色的修饰技艺闻名于世。成都漆器以天然生漆、实木为原料，胎体不拘，做工讲究,是集艺术性和实用性为一体的手工制品。它以精美华丽、富贵典雅、光泽细润、图彩绚丽著称，它既可高悬于庙堂之上以彰显华贵，又可充当精致耐用的日常用品。成都漆器既是历代习俗的重要见证和文化交流的使者，也是中国传统审美观念的重要载体。
　　传统漆艺的手工性、艺术性决定了成都漆器不能采用工业方式生产，而只能通过手工劳动制出成品，同时也只能通过口传心授的方式传承。近年来，在传统与现代的夹缝中，成都漆艺正面临巨大的生存危机，产品市场狭小，制作者后继乏人，许多传统技艺已开始变形和失传，必须尽快采取必要的保护措施以挽救这种行将灭绝的古老手工艺。",14364,成都漆艺,传统技艺,2006(第一批),510000,Ⅷ-056_01_510100,28.326742,104.557271,
350,"申报地区或单位：四川省成都市
　　
　　蒸馏酒酿造是先将谷物、薯类等富含淀粉或糖质的原料制成酒醅（没有过滤的酒）或发酵制成酒醪（浊酒），而后再蒸馏成酒。蒸馏酒呈白色或微黄透明，因而俗称“白酒”。其气味芳香纯正，入口绵甜爽净，酒精含量较高，属烈性酒。按照使用原料和糖化发酵剂来区分，蒸馏酒酿造时会有大曲、小曲、麸曲酿造技艺的不同。蒸馏酒用料以粮食为主，可分高粱酒、玉米酒等种类，其中高粱含淀粉量高，蛋白质适中，最利于酿制蒸馏酒。按照香型，蒸馏酒又可分为酱香型、清香型、浓香型、米香型、复香型等多种。蒸馏酒古称“烧酒”、“醇酒”，最初是由低酒精度的米酒演变而来，约成形于宋代，至今已有八百多年的历史。我国的蒸馏酒主要产于四川、贵州、河南、河北、沈阳、吉林、北京等地区，其酿造工艺的形成和当地的谷物（盛产高粱）、气候（寒冷或潮湿）、水质及生活习俗等有着密切的关系。
　　水井坊酒传统酿造技艺明清时期起源于成都东门府河、南河两江汇合处的水井街酒坊，一直传承至今。水井坊酒与宋代成都锦江之滨酿造的蜀中名酒“锦江春”有着密切的关系。一千年来，经过世代传承，“福升全”、“全兴成”等酿酒作坊推陈出新，先后酿造出薛涛酒、八百春、全兴大曲、天号陈等名酒，水井坊酒即是其中的一种。
　　水井坊传统技艺在浓香型白酒酿造技艺中具有显著特色，其酒曲系以上等小麦为主要原料，添加高粱焙制而成，有三月“桃花曲”和盛夏“伏曲”等区别。配料上，完美融合单粮酒和多粮酒特点；发酵蒸馏采用原窖分层堆糟法；以勾兑调味方法使多年贮存的原酒最终形成“浓而不艳，雅而不淡”的浓香型淡雅风格。
　　水井坊酒酿造至今仍沿用具有六百多年历史的古窖群，这是酿酒微生物的储藏库，可借以研究酿酒微生物的特性及酿酒工艺的变革。",14593,蒸馏酒传统酿造技艺（水井坊酒传统酿造技艺）,传统技艺,2008(第二批),510000,Ⅷ-144_02_510100,28.326742,104.557271,
351,"申报地区或单位：四川省汶川县
　　
　　地处川西北高原的羌族人民，在其历史背景下，创造出一种特殊的空间形态—碉楼，因而这里享有“千碉之国”的美誉。碉楼，羌语称“邛笼”，《后汉书•西南夷传》有羌族人“依山居止，垒石为室，高者至十余丈”的记载。过去，羌族碉楼最主要的功能是用来瞭望、防御、传递信息之用，也有身份、地位的象征之意；现在主要用作居住和仓储。
　　羌族碉楼的外形有四角、六角、八角与多角。各碉底层全部封闭，而在二层开小门一道，自二层起四周开无数内大外小的长方形小窗，以作通风、瞭望和射击之用。各层间用随时可抽取的独木梯上下。汶川羌族碉楼的建造材料主要为片石和黄泥。现存的碉楼以石碉为主。建造前，需由“释比”选址、作法，并依地形进行设计。施工前，工匠将片石用铁锤稍作加工，然后根据碉楼的形状与大小，先在建造地点处凿相应的基坑，直至挖到硬岩为止，再用铲板将拌和好的黄泥涂在打制好的片石上，层层垒砌压紧，使泥石胶合。石墙自下而上收方而逐渐减薄，墙的内侧仍然与地面垂直，外侧稍倾斜，重心向内，形成向心力，使碉楼牢固而稳定。每一层均架设直径约二十厘米左右的木横梁，上铺木板，层层相同。黄泥碉为夯筑，仅在汶川县布瓦羌寨有3座（2006年列入全国重点文物保护单位），其建造方法与石碉相 同。
　　羌族碉楼的建造工具十分简单，主要为铁锤、铲板。无论是石料还是黄泥建造的碉楼，都有一个共同点，即在整个建造过程中不绘图、不吊线、不用柱架支撑，全凭工匠的经验目测心会，这充分显现出羌人高超的建造技术。
　　历经几百上千年且不含一丝一毫钢筋混凝土的羌族碉楼，经历了1933年叠溪7.4级大地震以及2008年汶川8.0级特大地震，虽有不同程度的损毁，但多数却牢固坚实，证明了其建造的科学性。",14697,碉楼营造技艺（羌族碉楼营造技艺）,传统技艺,2011(第三批),510000,Ⅷ-186_03_513221,28.326742,104.557271,
